tenure,Contract,MonthlyCharges,TotalCharges,cluster,segment,Churn
9,0,29.95,248.95,1,At-Risk Customers,1
9,0,65.0,663.05,3,New Users,1
66,2,20.55,1357.1,2,Loyal Customers,0
44,1,109.8,4860.35,0,Passive Users,0
50,2,69.5,3418.2,2,Loyal Customers,0
15,0,48.85,631.4,1,At-Risk Customers,0
8,0,25.25,186.3,1,At-Risk Customers,0
66,1,102.85,6976.75,0,Passive Users,0
57,0,87.55,4884.85,0,Passive Users,0
7,0,78.55,522.95,3,New Users,0
10,0,34.55,362.6,1,At-Risk Customers,0
62,1,92.05,5755.8,0,Passive Users,0
40,1,85.05,3355.65,0,Passive Users,0
20,2,19.7,406.95,2,Loyal Customers,0
7,0,20.0,137.6,1,At-Risk Customers,1
25,0,95.15,2395.7,3,New Users,0
23,0,84.25,1968.1,3,New Users,0
66,1,104.6,6819.45,0,Passive Users,0
72,2,111.65,7943.45,0,Passive Users,0
49,0,90.05,4547.25,0,Passive Users,1
43,0,110.75,4687.9,0,Passive Users,1
46,0,55.0,2473.95,3,New Users,0
72,2,89.85,6562.9,0,Passive Users,0
10,1,20.35,176.3,1,At-Risk Customers,0
40,1,54.55,2236.2,2,Loyal Customers,0
65,0,105.5,6985.65,0,Passive Users,1
31,2,99.45,3109.9,0,Passive Users,0
68,2,70.9,4911.35,0,Passive Users,0
56,1,104.55,5794.65,0,Passive Users,1
10,0,85.25,855.3,3,New Users,1
68,2,25.4,1620.2,2,Loyal Customers,0
43,0,56.15,2499.3,3,New Users,1
1,0,89.55,89.55,3,New Users,1
49,1,89.85,4287.2,0,Passive Users,0
15,0,25.25,394.85,1,At-Risk Customers,0
20,0,94.55,1899.65,3,New Users,1
1,0,45.7,45.7,1,At-Risk Customers,1
50,1,69.65,3442.15,0,Passive Users,0
2,0,89.5,161.5,3,New Users,1
24,0,70.0,1732.6,3,New Users,0
3,0,69.55,222.3,3,New Users,1
1,0,74.6,74.6,3,New Users,1
35,2,20.1,655.3,2,Loyal Customers,0
17,0,24.8,475.25,1,At-Risk Customers,0
8,0,19.65,164.3,1,At-Risk Customers,1
10,0,95.1,865.1,3,New Users,0
68,2,88.85,6132.7,0,Passive Users,0
45,1,78.8,3597.5,0,Passive Users,0
2,1,19.85,35.9,1,At-Risk Customers,1
37,0,20.35,697.65,1,At-Risk Customers,0
4,0,24.25,96.05,1,At-Risk Customers,1
10,0,45.25,428.7,1,At-Risk Customers,0
1,0,20.05,20.05,1,At-Risk Customers,0
65,2,69.55,4459.15,0,Passive Users,0
57,2,19.5,1167.6,2,Loyal Customers,0
3,0,74.75,238.1,3,New Users,0
2,0,69.65,145.15,3,New Users,1
49,0,30.2,1453.1,1,At-Risk Customers,0
4,0,45.65,191.05,1,At-Risk Customers,1
70,2,57.8,4039.3,0,Passive Users,0
53,1,19.85,1039.45,2,Loyal Customers,0
53,2,25.55,1336.1,2,Loyal Customers,0
1,0,75.05,75.05,3,New Users,1
22,0,24.85,493.4,1,At-Risk Customers,0
52,0,49.15,2550.9,3,New Users,1
65,2,110.35,7246.15,0,Passive Users,0
48,1,24.55,1203.95,2,Loyal Customers,0
2,0,34.7,62.25,1,At-Risk Customers,1
3,0,107.95,313.6,3,New Users,0
45,0,81.4,3775.85,3,New Users,0
1,0,80.0,80.0,3,New Users,1
61,2,73.8,4616.05,0,Passive Users,0
3,0,64.4,195.65,3,New Users,0
40,1,103.75,4188.4,0,Passive Users,0
1,0,71.1,71.1,3,New Users,0
1,0,49.9,49.9,1,At-Risk Customers,0
51,1,24.6,1266.4,2,Loyal Customers,0
2,0,49.25,91.1,1,At-Risk Customers,1
52,1,30.1,1623.4,2,Loyal Customers,0
51,0,83.4,4149.45,3,New Users,0
1,0,20.45,20.45,1,At-Risk Customers,0
31,1,75.25,2344.5,3,New Users,0
47,1,20.55,1013.05,2,Loyal Customers,0
3,0,75.1,270.7,3,New Users,1
22,1,20.05,417.0,1,At-Risk Customers,0
1,0,20.65,20.65,1,At-Risk Customers,0
72,2,85.15,6316.2,0,Passive Users,0
3,0,50.15,168.15,1,At-Risk Customers,1
47,1,84.95,4018.05,0,Passive Users,0
72,2,66.5,4811.6,0,Passive Users,0
66,2,63.3,4189.7,0,Passive Users,0
35,0,83.15,2848.45,3,New Users,0
29,0,84.9,2516.2,3,New Users,0
2,0,20.55,33.6,1,At-Risk Customers,0
4,0,49.25,208.45,1,At-Risk Customers,0
25,0,79.85,2015.35,3,New Users,1
65,2,59.6,3739.8,2,Loyal Customers,0
27,1,104.65,2964.0,3,New Users,0
29,0,75.3,2263.4,3,New Users,0
29,0,80.1,2211.8,3,New Users,0
1,0,19.55,19.55,1,At-Risk Customers,1
20,0,81.0,1683.7,3,New Users,0
58,2,24.7,1519.0,2,Loyal Customers,0
14,0,86.0,1164.05,3,New Users,0
72,2,25.4,1710.9,2,Loyal Customers,0
46,0,89.15,4245.55,3,New Users,0
71,2,58.25,4145.9,0,Passive Users,0
32,0,85.65,2664.3,3,New Users,0
26,0,50.35,1277.5,1,At-Risk Customers,0
68,0,80.35,5589.3,0,Passive Users,0
2,1,20.2,34.75,1,At-Risk Customers,0
61,2,20.55,1305.95,2,Loyal Customers,0
4,0,85.95,381.3,3,New Users,1
3,0,45.35,141.5,1,At-Risk Customers,1
33,0,94.5,3105.55,3,New Users,1
9,0,21.25,204.55,1,At-Risk Customers,0
22,2,26.25,605.9,2,Loyal Customers,0
5,0,80.85,356.1,3,New Users,0
30,0,91.7,2758.15,3,New Users,1
65,2,74.2,4805.65,0,Passive Users,0
45,0,87.25,3941.7,3,New Users,1
5,0,20.35,92.75,1,At-Risk Customers,0
25,0,75.5,1901.05,3,New Users,0
72,2,79.05,5730.7,0,Passive Users,0
27,0,90.15,2423.4,3,New Users,0
32,0,50.6,1653.45,3,New Users,0
30,1,110.45,3327.05,3,New Users,0
70,2,101.0,7085.5,0,Passive Users,0
42,0,79.35,3344.1,3,New Users,0
72,2,89.85,6697.35,0,Passive Users,0
47,2,65.0,2879.9,2,Loyal Customers,0
2,0,80.45,137.1,3,New Users,0
10,0,98.55,1008.55,3,New Users,1
61,2,24.1,1551.6,2,Loyal Customers,0
5,0,44.05,202.15,1,At-Risk Customers,0
72,2,110.8,7882.25,0,Passive Users,0
72,2,114.95,8196.4,0,Passive Users,0
3,0,75.05,202.9,3,New Users,0
48,2,19.25,855.1,2,Loyal Customers,0
63,1,90.05,5817.0,0,Passive Users,0
27,0,56.7,1652.95,3,New Users,0
70,2,80.15,5600.15,0,Passive Users,0
7,0,71.35,515.75,3,New Users,0
0,2,20.25,1397.475,2,Loyal Customers,0
2,0,90.35,190.5,3,New Users,0
20,0,98.55,1842.8,3,New Users,1
66,2,19.7,1253.8,2,Loyal Customers,0
3,0,19.85,57.2,1,At-Risk Customers,0
15,0,85.9,1269.55,3,New Users,1
72,2,90.35,6563.4,0,Passive Users,0
1,0,20.8,20.8,1,At-Risk Customers,0
22,0,89.25,1907.85,3,New Users,1
3,0,70.3,208.85,3,New Users,1
72,2,66.85,4758.8,0,Passive Users,0
65,2,19.9,1292.6,2,Loyal Customers,0
11,0,35.8,363.15,1,At-Risk Customers,0
22,0,78.85,1600.25,3,New Users,0
14,1,20.4,275.7,1,At-Risk Customers,0
41,0,74.25,3089.1,3,New Users,0
17,1,64.8,1175.6,3,New Users,0
11,0,20.45,237.3,1,At-Risk Customers,0
15,0,93.35,1444.65,3,New Users,1
1,0,19.9,19.9,1,At-Risk Customers,1
5,0,88.9,454.15,3,New Users,1
33,1,95.8,3036.75,3,New Users,1
72,2,110.65,8065.65,0,Passive Users,0
3,0,40.3,92.5,1,At-Risk Customers,0
2,0,82.0,184.65,3,New Users,1
59,1,107.0,6152.3,0,Passive Users,0
2,0,45.35,89.5,1,At-Risk Customers,1
71,2,73.35,5154.5,0,Passive Users,0
5,0,44.8,220.45,1,At-Risk Customers,0
27,0,54.75,1510.3,3,New Users,0
1,0,52.2,52.2,1,At-Risk Customers,1
63,1,40.6,2588.95,2,Loyal Customers,0
46,1,110.0,4874.8,0,Passive Users,1
72,2,55.3,3983.6,2,Loyal Customers,0
34,0,60.85,2003.6,3,New Users,0
24,1,78.4,1832.4,3,New Users,0
72,2,69.65,4908.25,0,Passive Users,0
60,2,59.85,3590.2,2,Loyal Customers,0
68,1,76.9,5023.0,0,Passive Users,0
8,2,19.85,146.6,2,Loyal Customers,0
34,2,67.65,2339.3,2,Loyal Customers,0
6,0,45.0,298.7,1,At-Risk Customers,0
2,0,64.2,143.65,3,New Users,0
31,1,81.7,2548.65,3,New Users,0
20,0,25.55,507.4,1,At-Risk Customers,0
1,0,20.0,20.0,1,At-Risk Customers,0
62,1,96.75,6125.4,0,Passive Users,1
70,2,75.65,5411.4,0,Passive Users,0
10,0,98.5,1058.25,3,New Users,1
39,2,23.8,903.8,2,Loyal Customers,0
46,2,64.2,3009.5,2,Loyal Customers,0
6,0,85.35,489.45,3,New Users,1
72,2,76.8,5468.45,0,Passive Users,0
18,0,55.2,1058.1,1,At-Risk Customers,0
71,2,108.55,7616.0,0,Passive Users,0
40,0,101.3,4113.1,3,New Users,1
1,0,69.55,69.55,3,New Users,1
58,1,103.25,6017.65,0,Passive Users,1
70,2,104.0,7250.15,0,Passive Users,1
42,2,25.25,1108.2,2,Loyal Customers,0
34,1,30.4,938.65,2,Loyal Customers,0
5,0,20.05,94.15,1,At-Risk Customers,0
25,0,84.6,2088.05,3,New Users,0
2,0,86.2,178.7,3,New Users,1
55,1,103.7,5656.75,0,Passive Users,0
21,0,111.2,2317.1,3,New Users,1
70,2,88.0,5986.45,0,Passive Users,0
61,0,106.35,6751.35,0,Passive Users,0
43,2,79.15,3566.6,0,Passive Users,0
47,1,103.1,4889.3,0,Passive Users,0
5,0,63.95,318.1,3,New Users,0
62,2,25.8,1563.95,2,Loyal Customers,0
16,0,89.45,1430.25,3,New Users,1
7,0,95.6,644.35,3,New Users,1
14,0,25.55,372.45,1,At-Risk Customers,0
60,1,90.95,5453.4,0,Passive Users,1
34,0,44.85,1442.6,1,At-Risk Customers,0
50,1,108.55,5610.7,0,Passive Users,1
38,2,25.05,963.95,2,Loyal Customers,0
70,1,74.1,5222.3,0,Passive Users,0
37,0,88.8,3340.55,3,New Users,0
4,0,78.85,292.8,3,New Users,1
60,0,93.25,5774.55,0,Passive Users,0
62,1,71.4,4487.3,0,Passive Users,0
1,0,44.4,44.4,1,At-Risk Customers,1
36,0,79.2,2854.95,3,New Users,0
44,2,20.4,905.55,2,Loyal Customers,0
55,1,100.0,5509.3,0,Passive Users,1
72,2,105.0,7589.8,0,Passive Users,0
12,1,19.8,229.6,1,At-Risk Customers,1
13,0,30.85,394.1,1,At-Risk Customers,0
1,0,89.9,89.9,3,New Users,1
15,1,20.55,295.95,1,At-Risk Customers,0
65,2,84.85,5459.2,0,Passive Users,0
12,1,33.15,444.75,1,At-Risk Customers,0
72,2,92.0,6782.15,0,Passive Users,0
72,2,89.8,6510.45,0,Passive Users,0
72,2,115.8,8476.5,0,Passive Users,0
52,2,85.15,4461.85,0,Passive Users,0
2,0,24.85,62.0,1,At-Risk Customers,0
5,0,64.35,352.65,3,New Users,0
68,2,20.5,1424.9,2,Loyal Customers,0
62,1,100.15,6413.65,0,Passive Users,1
72,2,86.05,6309.65,0,Passive Users,0
1,0,50.8,50.8,1,At-Risk Customers,1
66,1,89.0,5898.6,0,Passive Users,0
72,2,64.8,4719.75,0,Passive Users,0
26,1,19.8,457.3,1,At-Risk Customers,0
64,2,93.4,5822.3,0,Passive Users,0
20,0,73.65,1463.5,3,New Users,1
3,0,95.1,307.4,3,New Users,1
22,0,94.65,2104.55,3,New Users,1
4,0,80.6,319.15,3,New Users,1
62,2,39.0,2337.45,2,Loyal Customers,0
5,0,20.5,104.3,1,At-Risk Customers,0
59,1,85.55,5084.65,0,Passive Users,1
3,2,26.4,121.25,2,Loyal Customers,0
72,2,98.2,7015.9,0,Passive Users,0
57,1,97.55,5598.0,0,Passive Users,0
66,2,19.95,1269.1,2,Loyal Customers,0
60,0,50.8,3027.4,3,New Users,1
45,2,99.7,4634.35,0,Passive Users,0
3,0,34.8,113.95,1,At-Risk Customers,0
15,0,105.1,1582.75,3,New Users,1
51,1,60.15,3077.0,2,Loyal Customers,0
60,1,64.75,4039.5,0,Passive Users,0
33,0,54.65,1665.2,3,New Users,0
10,0,110.1,1043.3,3,New Users,1
26,1,19.3,504.2,1,At-Risk Customers,0
6,0,83.9,497.55,3,New Users,1
67,1,111.25,7511.65,0,Passive Users,0
49,1,35.8,1782.0,2,Loyal Customers,0
1,0,20.05,20.05,1,At-Risk Customers,0
7,0,84.35,609.65,3,New Users,0
27,1,110.5,2857.6,3,New Users,0
37,1,91.2,3247.55,0,Passive Users,0
63,0,100.55,6215.35,0,Passive Users,1
31,0,89.3,2823.0,3,New Users,0
50,0,103.85,5017.9,0,Passive Users,1
32,0,81.1,2619.25,3,New Users,0
1,0,24.6,24.6,1,At-Risk Customers,1
63,1,81.2,4965.1,0,Passive Users,0
30,0,94.3,2679.7,3,New Users,0
71,2,116.1,8310.55,0,Passive Users,0
53,2,105.55,5682.25,0,Passive Users,0
12,0,98.9,1120.95,3,New Users,1
50,0,94.4,4914.9,0,Passive Users,0
2,0,19.5,27.55,1,At-Risk Customers,0
9,0,98.3,923.5,3,New Users,1
17,0,93.85,1625.65,3,New Users,1
56,1,105.6,6068.65,0,Passive Users,0
67,2,81.35,5398.6,0,Passive Users,0
9,0,100.5,918.6,3,New Users,1
4,0,56.4,234.85,1,At-Risk Customers,0
19,1,65.35,1231.85,3,New Users,0
8,0,19.95,170.9,1,At-Risk Customers,0
71,2,111.25,7984.15,0,Passive Users,0
10,0,72.85,688.65,3,New Users,1
15,0,89.0,1288.3,3,New Users,0
72,1,106.1,7848.5,0,Passive Users,0
12,1,20.05,267.0,1,At-Risk Customers,0
72,2,25.2,1798.9,2,Loyal Customers,0
1,0,73.55,73.55,3,New Users,1
23,0,75.4,1643.55,3,New Users,0
72,2,65.55,4807.45,0,Passive Users,0
26,0,80.7,2193.0,3,New Users,0
21,1,104.55,2239.4,3,New Users,0
60,1,24.15,1505.9,2,Loyal Customers,0
12,0,20.45,255.35,1,At-Risk Customers,0
16,0,75.4,1189.4,3,New Users,0
63,1,79.7,4786.15,0,Passive Users,0
22,0,81.7,1820.9,3,New Users,0
32,0,76.3,2404.15,3,New Users,0
3,0,79.4,205.05,3,New Users,1
13,0,81.15,952.3,3,New Users,1
68,2,103.75,7039.45,0,Passive Users,0
30,1,86.45,2538.05,3,New Users,0
16,0,75.1,1212.85,3,New Users,0
33,2,80.6,2651.1,2,Loyal Customers,0
72,2,19.3,1304.8,2,Loyal Customers,0
4,0,84.6,360.1,3,New Users,1
12,1,33.6,435.45,1,At-Risk Customers,0
4,0,83.25,308.05,3,New Users,0
0,2,80.85,1397.475,3,New Users,0
6,0,79.05,434.5,3,New Users,1
65,1,108.05,7118.9,0,Passive Users,0
15,0,19.9,320.45,1,At-Risk Customers,0
24,1,21.05,531.55,1,At-Risk Customers,0
13,0,30.15,382.2,1,At-Risk Customers,0
24,0,79.85,2001.0,3,New Users,0
72,2,65.5,4919.7,0,Passive Users,0
54,0,104.1,5645.8,0,Passive Users,0
3,0,74.4,215.8,3,New Users,1
4,0,20.5,77.6,1,At-Risk Customers,0
32,0,91.35,2896.55,3,New Users,0
35,0,99.05,3395.8,3,New Users,1
35,2,20.5,759.35,2,Loyal Customers,0
2,0,44.95,85.15,1,At-Risk Customers,1
8,0,75.6,535.55,3,New Users,0
22,0,55.1,1253.15,3,New Users,0
15,0,58.95,955.15,3,New Users,0
22,0,95.1,2162.6,3,New Users,0
1,0,44.7,44.7,1,At-Risk Customers,1
71,2,25.45,1813.35,2,Loyal Customers,0
4,0,56.75,245.15,1,At-Risk Customers,0
25,0,81.75,2028.8,3,New Users,0
32,0,86.1,2723.75,3,New Users,0
7,0,29.8,220.45,1,At-Risk Customers,0
17,1,20.5,365.8,1,At-Risk Customers,0
8,0,60.9,551.95,3,New Users,0
56,2,73.25,4054.2,0,Passive Users,0
1,0,45.7,45.7,1,At-Risk Customers,1
8,0,100.3,832.35,3,New Users,1
7,0,19.25,112.3,1,At-Risk Customers,1
3,0,20.85,60.65,1,At-Risk Customers,0
71,2,77.35,5550.1,0,Passive Users,0
2,0,96.0,174.8,3,New Users,1
1,0,90.55,90.55,3,New Users,1
49,0,93.85,4733.1,0,Passive Users,0
58,2,70.1,4048.95,0,Passive Users,0
44,0,30.35,1359.7,1,At-Risk Customers,1
59,2,75.95,4542.35,0,Passive Users,0
71,2,108.05,7532.15,0,Passive Users,1
1,0,69.9,69.9,3,New Users,1
11,0,75.25,888.65,3,New Users,0
62,1,103.75,6383.35,0,Passive Users,1
35,1,54.95,1916.0,2,Loyal Customers,0
20,0,19.5,413.0,1,At-Risk Customers,0
40,2,19.6,808.95,2,Loyal Customers,0
39,1,47.85,1886.4,2,Loyal Customers,0
1,0,86.6,86.6,3,New Users,1
72,2,23.75,1679.25,2,Loyal Customers,0
33,0,80.6,2656.5,3,New Users,1
12,0,43.8,540.95,1,At-Risk Customers,0
1,0,19.75,19.75,1,At-Risk Customers,0
27,0,19.15,537.35,1,At-Risk Customers,0
34,1,19.6,678.8,2,Loyal Customers,0
56,2,80.3,4513.65,0,Passive Users,0
58,2,24.35,1423.85,2,Loyal Customers,0
22,2,25.25,555.4,2,Loyal Customers,0
10,2,26.1,225.55,2,Loyal Customers,0
13,2,20.0,268.45,2,Loyal Customers,0
35,0,85.3,2917.5,3,New Users,1
34,0,70.0,2416.1,3,New Users,1
4,0,94.3,424.45,3,New Users,1
72,2,20.7,1492.1,2,Loyal Customers,0
2,0,70.3,132.4,3,New Users,0
7,0,95.35,660.9,3,New Users,1
27,0,75.5,1893.95,3,New Users,1
4,0,69.55,284.9,3,New Users,0
37,2,19.85,784.25,2,Loyal Customers,0
21,0,20.0,417.7,1,At-Risk Customers,0
53,1,95.85,5016.25,0,Passive Users,0
18,0,90.1,1612.75,3,New Users,1
2,0,68.95,119.75,3,New Users,1
32,0,99.55,3204.65,3,New Users,1
23,1,20.75,485.2,1,At-Risk Customers,0
3,0,50.15,160.85,1,At-Risk Customers,0
71,2,58.65,4145.25,0,Passive Users,0
9,0,95.9,827.45,3,New Users,0
1,0,49.5,49.5,1,At-Risk Customers,0
18,0,57.45,990.85,3,New Users,1
12,1,53.65,696.35,1,At-Risk Customers,1
71,2,80.1,5585.4,0,Passive Users,0
64,1,24.4,1601.2,2,Loyal Customers,0
4,0,40.05,162.45,1,At-Risk Customers,0
23,0,19.5,470.2,1,At-Risk Customers,0
39,0,51.05,2066.0,3,New Users,0
28,1,54.35,1426.45,2,Loyal Customers,0
5,0,84.7,392.5,3,New Users,0
45,0,86.1,3861.45,3,New Users,0
37,0,70.35,2552.9,3,New Users,0
60,2,110.0,6668.35,0,Passive Users,0
8,0,100.6,819.4,3,New Users,1
47,1,94.9,4615.25,0,Passive Users,0
26,0,83.75,2070.6,3,New Users,1
3,0,88.3,273.75,3,New Users,1
50,0,69.75,3557.7,3,New Users,0
27,0,71.6,1957.1,3,New Users,0
8,0,92.1,729.95,3,New Users,1
62,2,23.65,1416.75,2,Loyal Customers,0
71,2,81.85,5924.4,0,Passive Users,0
66,2,25.1,1697.7,2,Loyal Customers,0
68,2,114.7,7849.85,0,Passive Users,0
13,0,49.15,649.4,1,At-Risk Customers,0
56,1,80.9,4557.5,0,Passive Users,0
38,0,79.45,3013.05,3,New Users,1
14,0,90.45,1266.1,3,New Users,1
16,1,19.3,360.35,1,At-Risk Customers,0
14,0,70.2,1046.5,3,New Users,0
32,0,69.75,2347.9,3,New Users,1
8,1,54.25,447.75,1,At-Risk Customers,0
43,0,99.3,4209.95,3,New Users,0
52,1,74.0,3877.65,0,Passive Users,0
3,0,50.25,152.3,1,At-Risk Customers,0
29,1,19.8,572.2,2,Loyal Customers,0
1,0,19.65,19.65,1,At-Risk Customers,1
12,0,43.65,526.95,1,At-Risk Customers,1
16,0,35.5,552.7,1,At-Risk Customers,0
40,1,80.75,3208.65,0,Passive Users,0
5,0,39.5,210.75,1,At-Risk Customers,1
40,0,97.1,3706.95,3,New Users,1
36,1,19.55,620.75,2,Loyal Customers,0
5,0,80.0,412.5,3,New Users,1
10,0,84.7,832.05,3,New Users,1
2,0,89.55,185.55,3,New Users,1
23,0,90.6,1943.2,3,New Users,1
26,1,20.05,505.9,1,At-Risk Customers,0
72,2,112.4,8046.85,0,Passive Users,0
34,0,50.2,1815.3,3,New Users,0
10,0,62.25,612.95,3,New Users,0
14,1,55.7,795.15,1,At-Risk Customers,0
23,0,90.05,2169.8,3,New Users,1
47,2,19.65,973.1,2,Loyal Customers,0
24,0,89.25,2210.2,3,New Users,0
49,0,99.05,4853.75,0,Passive Users,1
20,1,54.0,1055.9,1,At-Risk Customers,0
2,0,69.75,144.55,3,New Users,1
2,0,49.05,91.1,1,At-Risk Customers,1
22,2,56.75,1304.85,2,Loyal Customers,0
7,0,98.05,713.0,3,New Users,1
1,0,21.1,21.1,1,At-Risk Customers,0
59,0,96.65,5580.8,0,Passive Users,0
58,1,24.5,1497.9,2,Loyal Customers,0
41,0,114.5,4527.45,3,New Users,1
59,2,79.2,4590.35,0,Passive Users,0
3,0,69.55,200.2,3,New Users,0
32,2,20.05,614.45,2,Loyal Customers,0
46,0,98.85,4564.9,0,Passive Users,0
0,2,25.75,1397.475,2,Loyal Customers,0
2,0,80.95,171.15,3,New Users,1
52,1,19.6,1012.4,2,Loyal Customers,0
13,0,74.3,940.35,3,New Users,1
11,0,89.7,1047.7,3,New Users,1
32,0,87.65,2766.4,3,New Users,0
17,0,100.45,1622.45,3,New Users,1
16,0,74.75,1129.35,3,New Users,0
51,1,107.45,5680.9,0,Passive Users,0
29,1,75.35,2243.9,3,New Users,0
70,2,64.95,4523.25,0,Passive Users,0
71,2,100.45,7159.7,0,Passive Users,0
41,1,68.5,2839.95,3,New Users,0
1,0,80.55,80.55,3,New Users,0
7,0,81.25,580.1,3,New Users,0
25,1,90.4,2178.6,3,New Users,1
67,1,89.55,6038.55,0,Passive Users,0
5,0,55.7,259.4,1,At-Risk Customers,0
15,0,24.8,324.15,1,At-Risk Customers,0
20,0,20.0,417.65,1,At-Risk Customers,0
3,0,56.15,168.15,1,At-Risk Customers,1
54,1,105.2,5637.85,0,Passive Users,0
42,1,19.55,839.4,2,Loyal Customers,0
9,0,79.75,769.1,3,New Users,0
63,2,97.45,6253.0,0,Passive Users,0
69,2,24.25,1641.8,2,Loyal Customers,0
69,2,24.6,1678.05,2,Loyal Customers,0
40,0,50.15,2058.5,3,New Users,0
60,2,39.6,2424.5,2,Loyal Customers,0
4,0,94.4,387.2,3,New Users,1
71,2,89.85,6293.45,0,Passive Users,0
37,0,78.95,2839.65,3,New Users,1
32,0,98.85,3145.9,3,New Users,0
39,2,53.85,2200.7,2,Loyal Customers,0
38,1,24.25,914.4,2,Loyal Customers,0
52,2,89.45,4577.75,0,Passive Users,0
48,0,105.25,4997.5,0,Passive Users,0
70,2,59.5,4144.8,0,Passive Users,0
20,0,70.55,1493.55,3,New Users,0
50,1,82.5,4179.1,0,Passive Users,0
19,1,44.85,893.55,1,At-Risk Customers,1
25,1,61.6,1611.0,3,New Users,0
12,0,49.05,593.05,1,At-Risk Customers,0
39,0,105.65,4284.8,3,New Users,1
7,0,74.65,544.55,3,New Users,1
23,1,66.25,1533.8,3,New Users,0
27,0,19.4,529.8,1,At-Risk Customers,0
47,0,86.05,3865.6,3,New Users,0
26,2,19.15,515.75,2,Loyal Customers,0
14,0,64.7,941.0,3,New Users,1
11,0,104.05,1133.65,3,New Users,1
2,0,19.25,48.35,1,At-Risk Customers,0
26,0,81.95,2070.05,3,New Users,0
72,2,114.65,8333.95,0,Passive Users,0
63,2,20.0,1209.25,2,Loyal Customers,0
71,2,19.8,1396.25,2,Loyal Customers,0
11,0,65.15,723.35,3,New Users,0
14,1,19.65,228.65,1,At-Risk Customers,0
13,2,88.95,1161.75,3,New Users,0
6,0,20.2,98.35,1,At-Risk Customers,0
11,0,75.2,775.3,3,New Users,0
18,0,56.8,1074.65,3,New Users,0
1,0,35.55,35.55,1,At-Risk Customers,1
32,0,75.5,2324.7,3,New Users,0
29,1,35.6,1072.6,2,Loyal Customers,0
3,0,60.25,170.5,1,At-Risk Customers,0
2,0,95.15,196.9,3,New Users,1
13,0,96.65,1162.85,3,New Users,1
41,0,40.35,1677.85,1,At-Risk Customers,0
1,0,18.85,18.85,1,At-Risk Customers,0
7,0,54.85,370.4,1,At-Risk Customers,0
52,1,64.3,3410.6,0,Passive Users,0
45,2,24.65,1138.8,2,Loyal Customers,0
70,2,76.1,5264.25,0,Passive Users,0
53,2,18.7,1005.7,2,Loyal Customers,0
62,1,97.95,5936.55,0,Passive Users,0
60,0,94.1,5475.9,0,Passive Users,0
3,0,80.4,224.05,3,New Users,1
23,0,95.1,2326.05,3,New Users,0
1,0,31.35,31.35,1,At-Risk Customers,1
67,1,72.35,4991.5,0,Passive Users,0
12,0,89.75,1052.4,3,New Users,1
71,2,82.7,5831.2,0,Passive Users,0
25,1,19.9,510.8,1,At-Risk Customers,0
5,0,53.8,283.95,1,At-Risk Customers,0
26,1,51.55,1295.4,2,Loyal Customers,0
1,1,19.65,19.65,1,At-Risk Customers,0
70,1,44.05,3011.65,2,Loyal Customers,0
72,2,114.0,8093.15,0,Passive Users,0
60,1,94.4,5610.25,0,Passive Users,1
32,0,100.4,3217.65,3,New Users,0
1,0,19.85,19.85,1,At-Risk Customers,1
14,1,54.25,773.2,1,At-Risk Customers,0
13,0,80.0,1029.35,3,New Users,0
6,0,109.9,669.45,3,New Users,1
46,2,79.2,3593.8,0,Passive Users,0
15,0,101.35,1553.95,3,New Users,1
43,0,94.3,3953.15,3,New Users,0
39,2,49.8,1971.15,2,Loyal Customers,0
21,0,60.05,1236.15,3,New Users,1
57,0,53.75,3196.0,3,New Users,0
53,1,93.45,4872.2,0,Passive Users,0
18,0,87.9,1500.5,3,New Users,0
1,0,60.15,60.15,1,At-Risk Customers,1
58,1,61.05,3478.75,0,Passive Users,0
71,2,104.05,7413.55,0,Passive Users,0
35,1,99.25,3532.0,0,Passive Users,0
3,0,85.7,256.75,3,New Users,0
38,1,104.85,3887.25,0,Passive Users,0
35,2,69.15,2490.15,2,Loyal Customers,0
7,0,90.45,593.45,3,New Users,1
47,2,74.45,3510.3,0,Passive Users,0
14,0,50.45,765.45,1,At-Risk Customers,0
20,0,60.0,1259.35,3,New Users,0
66,2,85.25,5538.35,0,Passive Users,0
15,0,19.45,340.85,1,At-Risk Customers,0
42,2,20.75,844.45,2,Loyal Customers,0
17,0,78.9,1348.95,3,New Users,0
37,1,104.5,3778.0,0,Passive Users,0
12,0,49.4,611.65,1,At-Risk Customers,0
53,1,94.25,4867.95,0,Passive Users,1
60,2,25.0,1505.05,2,Loyal Customers,0
18,0,25.55,467.85,1,At-Risk Customers,0
1,0,74.9,74.9,3,New Users,1
3,0,70.15,194.2,3,New Users,0
9,0,69.4,571.45,3,New Users,0
1,0,80.25,80.25,3,New Users,1
56,1,93.15,5253.95,0,Passive Users,0
17,0,69.0,1149.65,3,New Users,1
11,0,66.35,740.8,3,New Users,1
7,0,69.55,521.35,3,New Users,0
69,2,20.2,1412.65,2,Loyal Customers,0
19,0,86.0,1532.45,3,New Users,1
3,0,80.3,250.05,3,New Users,1
54,2,20.4,1090.6,2,Loyal Customers,0
62,1,23.75,1446.8,2,Loyal Customers,0
24,0,90.55,2282.55,3,New Users,1
62,0,70.45,4300.45,0,Passive Users,0
17,0,65.75,1111.2,3,New Users,0
9,0,24.6,190.1,1,At-Risk Customers,0
